           7
     5078562
 HERA1+2 NCep 920                                                                
Plot1@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.15 @Xlog
Plot2@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.20 @Xlog
Plot3@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.25 @Xlog
Plot4@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.35 @Xlog
 0.35000E+01 0.43230E-04 0.80002E+00 0.88079E+00 0.41734E-01 0.63948E-01 0.10427E+01 0.91624E+00 0.00000E+00 0.00000E+00 -.84948E+00      5078562  13/0.43230E-04
 0.35000E+01 0.46000E-04 0.75185E+00 0.96533E+00 0.43586E-01 0.42990E-01 0.10405E+01 0.99989E+00 0.00000E+00 0.00000E+00 -.79290E+00      5078562  13/0.46000E-04
 0.35000E+01 0.51240E-04 0.67496E+00 0.94011E+00 0.31556E-01 0.37938E-01 0.10339E+01 0.98106E+00 0.00000E+00 0.00000E+00 -.12977E+01      5078562  13/0.51240E-04
 0.35000E+01 0.53100E-04 0.65132E+00 0.88015E+00 0.40162E-01 0.37144E-01 0.10311E+01 0.99868E+00 0.00000E+00 0.00000E+00 -.29512E+01      5078562  13/0.53100E-04
 0.35000E+01 0.80000E-04 0.43231E+00 0.95226E+00 0.19486E-01 0.21373E-01 0.98260E+00 0.96768E+00 0.00000E+00 0.00000E+00 -.79140E+00      5078562  13/0.80000E-04
 0.35000E+01 0.13000E-03 0.26604E+00 0.91787E+00 0.98310E-02 0.13414E-01 0.90881E+00 0.90826E+00 0.00000E+00 0.00000E+00 0.97789E+00      5078562  13/0.13000E-03
 0.35000E+01 0.20000E-03 0.17292E+00 0.85416E+00 0.91023E-02 0.12506E-01 0.84224E+00 0.84305E+00 0.00000E+00 0.00000E+00 0.12211E+01      5078562  13/0.20000E-03
 0.35000E+01 0.32000E-03 0.10808E+00 0.79091E+00 0.88190E-02 0.12111E-01 0.77361E+00 0.77565E+00 0.00000E+00 0.00000E+00 0.17298E+01      5078562  13/0.32000E-03
 0.35000E+01 0.50000E-03 0.69170E-01 0.74923E+00 0.10011E-01 0.13136E-01 0.71370E+00 0.71759E+00 0.00000E+00 0.00000E+00 0.31605E+01      5078562  13/0.50000E-03
 0.35000E+01 0.80000E-03 0.43231E-01 0.65903E+00 0.88308E-02 0.11157E-01 0.65670E+00 0.65855E+00 0.00000E+00 0.00000E+00 0.54668E-01      5078562  13/0.80000E-03
 0.35000E+01 0.13000E-02 0.26604E-01 0.62339E+00 0.98905E-02 0.12237E-01 0.60437E+00 0.60869E+00 0.00000E+00 0.00000E+00 0.14861E+01      5078562  13/0.13000E-02
 0.35000E+01 0.20000E-02 0.17292E-01 0.56840E+00 0.56715E-02 0.79950E-02 0.56333E+00 0.56686E+00 0.00000E+00 0.00000E+00 0.27078E+00      5078562  13/0.20000E-02
 0.35000E+01 0.80000E-02 0.43231E-02 0.46195E+00 0.58733E-02 0.86079E-02 0.46264E+00 0.46035E+00 0.00000E+00 0.00000E+00 0.27301E+00      5078562  13/0.80000E-02
 0.45000E+01 0.52200E-04 0.85185E+00 0.91607E+00 0.79144E-01 0.72384E-01 0.11096E+01 0.10563E+01 0.00000E+00 0.00000E+00 -.17723E+01      5078562  14/0.52200E-04
 0.45000E+01 0.59200E-04 0.75112E+00 0.97144E+00 0.43383E-01 0.41358E-01 0.11086E+01 0.10627E+01 0.00000E+00 0.00000E+00 -.21027E+01      5078562  14/0.59200E-04
 0.45000E+01 0.61760E-04 0.71999E+00 0.97035E+00 0.43148E-01 0.67269E-01 0.11070E+01 0.98125E+00 0.00000E+00 0.00000E+00 -.25273E+00      5078562  14/0.61760E-04
 0.45000E+01 0.68300E-04 0.65105E+00 0.10796E+01 0.30499E-01 0.33251E-01 0.11006E+01 0.10627E+01 0.00000E+00 0.00000E+00 0.55422E+00      5078562  14/0.68300E-04
 0.45000E+01 0.73200E-04 0.60746E+00 0.10187E+01 0.29496E-01 0.32075E-01 0.10946E+01 0.10624E+01 0.00000E+00 0.00000E+00 -.14815E+01      5078562  14/0.73200E-04
 0.45000E+01 0.81800E-04 0.54360E+00 0.10795E+01 0.16903E+00 0.16933E+00 0.10826E+01 0.10577E+01 0.00000E+00 0.00000E+00 0.12893E+00      5078562  14/0.81800E-04
 0.45000E+01 0.13000E-03 0.34205E+00 0.10204E+01 0.15363E-01 0.18799E-01 0.10143E+01 0.10018E+01 0.00000E+00 0.00000E+00 0.12098E+01      5078562  14/0.13000E-03
 0.45000E+01 0.20000E-03 0.22233E+00 0.96119E+00 0.11056E-01 0.15214E-01 0.94200E+00 0.94586E+00 0.00000E+00 0.00000E+00 0.13861E+01      5078562  14/0.20000E-03
 0.45000E+01 0.32000E-03 0.13896E+00 0.89331E+00 0.10882E-01 0.13764E-01 0.86449E+00 0.86434E+00 0.00000E+00 0.00000E+00 0.26618E+01      5078562  14/0.32000E-03
 0.45000E+01 0.50000E-03 0.88933E-01 0.79708E+00 0.96587E-02 0.12844E-01 0.79553E+00 0.79785E+00 0.00000E+00 0.00000E+00 -.79830E-01      5078562  14/0.50000E-03
 0.45000E+01 0.80000E-03 0.55583E-01 0.72028E+00 0.11126E-01 0.13144E-01 0.72905E+00 0.73240E+00 0.00000E+00 0.00000E+00 -.10890E+01      5078562  14/0.80000E-03
 0.45000E+01 0.13000E-02 0.34205E-01 0.66549E+00 0.10407E-01 0.12812E-01 0.66725E+00 0.67416E+00 0.00000E+00 0.00000E+00 -.83274E+00      5078562  14/0.13000E-02
 0.45000E+01 0.20000E-02 0.22233E-01 0.61540E+00 0.97583E-02 0.11718E-01 0.61824E+00 0.61884E+00 0.00000E+00 0.00000E+00 -.35268E+00      5078562  14/0.20000E-02
 0.45000E+01 0.32000E-02 0.13896E-01 0.57189E+00 0.79740E-02 0.10259E-01 0.57068E+00 0.57228E+00 0.00000E+00 0.00000E+00 -.48430E-01      5078562  14/0.32000E-02
 0.45000E+01 0.13000E-01 0.34205E-02 0.43009E+00 0.91660E-02 0.13033E-01 0.46334E+00 0.45005E+00 0.00000E+00 0.00000E+00 -.21771E+01      5078562  14/0.13000E-01
 0.65000E+01 0.75400E-04 0.85185E+00 0.11174E+01 0.88373E-01 0.85472E-01 0.12070E+01 0.11648E+01 0.00000E+00 0.00000E+00 -.53631E+00      5078562  15/0.75400E-04
 0.65000E+01 0.80290E-04 0.79997E+00 0.10851E+01 0.47756E-01 0.62896E-01 0.12094E+01 0.11196E+01 0.00000E+00 0.00000E+00 -.72284E+00      5078562  15/0.80290E-04
 0.65000E+01 0.85500E-04 0.75122E+00 0.10970E+01 0.41204E-01 0.45701E-01 0.12099E+01 0.11605E+01 0.00000E+00 0.00000E+00 -.15409E+01      5078562  15/0.85500E-04
 0.65000E+01 0.95150E-04 0.67503E+00 0.10838E+01 0.40635E-01 0.46201E-01 0.12063E+01 0.11492E+01 0.00000E+00 0.00000E+00 -.16094E+01      5078562  15/0.95150E-04
 0.65000E+01 0.98600E-04 0.65141E+00 0.11774E+01 0.34999E-01 0.38284E-01 0.12041E+01 0.11667E+01 0.00000E+00 0.00000E+00 0.30486E+00      5078562  15/0.98600E-04
 0.65000E+01 0.13000E-03 0.49407E+00 0.11134E+01 0.20292E-01 0.22277E-01 0.11729E+01 0.11473E+01 0.00000E+00 0.00000E+00 -.16717E+01      5078562  15/0.13000E-03
 0.65000E+01 0.20000E-03 0.32115E+00 0.11119E+01 0.12416E-01 0.16415E-01 0.10985E+01 0.10880E+01 0.00000E+00 0.00000E+00 0.19221E+01      5078562  15/0.20000E-03
 0.65000E+01 0.32000E-03 0.20072E+00 0.10013E+01 0.10061E-01 0.13625E-01 0.10080E+01 0.10040E+01 0.00000E+00 0.00000E+00 -.26842E+00      5078562  15/0.32000E-03
 0.65000E+01 0.50000E-03 0.12846E+00 0.93276E+00 0.12740E-01 0.15680E-01 0.92405E+00 0.92257E+00 0.00000E+00 0.00000E+00 0.80025E+00      5078562  15/0.50000E-03
 0.65000E+01 0.80000E-03 0.80287E-01 0.84903E+00 0.97945E-02 0.13357E-01 0.84160E+00 0.84260E+00 0.00000E+00 0.00000E+00 0.65681E+00      5078562  15/0.80000E-03
 0.65000E+01 0.13000E-02 0.49407E-01 0.75842E+00 0.10273E-01 0.12358E-01 0.76399E+00 0.76768E+00 0.00000E+00 0.00000E+00 -.90105E+00      5078562  15/0.13000E-02
 0.65000E+01 0.20000E-02 0.32115E-01 0.69498E+00 0.80835E-02 0.10161E-01 0.70180E+00 0.70120E+00 0.00000E+00 0.00000E+00 -.76944E+00      5078562  15/0.20000E-02
 0.65000E+01 0.32000E-02 0.20072E-01 0.64107E+00 0.88410E-02 0.11042E-01 0.64088E+00 0.64258E+00 0.00000E+00 0.00000E+00 -.17128E+00      5078562  15/0.32000E-02
 0.65000E+01 0.50000E-02 0.12846E-01 0.57884E+00 0.74246E-02 0.97174E-02 0.58961E+00 0.58942E+00 0.00000E+00 0.00000E+00 -.14243E+01      5078562  15/0.50000E-02
 0.65000E+01 0.13000E-01 0.49407E-02 0.48263E+00 0.97049E-02 0.14032E-01 0.50040E+00 0.48850E+00 0.00000E+00 0.00000E+00 -.60536E+00      5078562  15/0.13000E-01
 0.65000E+01 0.20000E-01 0.32115E-02 0.49769E+00 0.10442E-01 0.14369E-01 0.46902E+00 0.47368E+00 0.00000E+00 0.00000E+00 0.22994E+01      5078562  15/0.20000E-01
 0.85000E+01 0.98600E-04 0.85185E+00 0.11609E+01 0.47382E-01 0.46707E-01 0.12744E+01 0.12236E+01 0.00000E+00 0.00000E+00 -.13236E+01      5078562  16/0.98600E-04
 0.85000E+01 0.10499E-03 0.80000E+00 0.11832E+01 0.58038E-01 0.71952E-01 0.12784E+01 0.11855E+01 0.00000E+00 0.00000E+00 -.38965E-01      5078562  16/0.10499E-03
 0.85000E+01 0.11180E-03 0.75127E+00 0.11798E+01 0.39677E-01 0.47557E-01 0.12800E+01 0.12403E+01 0.00000E+00 0.00000E+00 -.15248E+01      5078562  16/0.11180E-03
 0.85000E+01 0.12443E-03 0.67501E+00 0.12585E+01 0.31850E-01 0.37888E-01 0.12776E+01 0.12488E+01 0.00000E+00 0.00000E+00 0.30611E+00      5078562  16/0.12443E-03
 0.85000E+01 0.12900E-03 0.65110E+00 0.12318E+01 0.30193E-01 0.34759E-01 0.12754E+01 0.12398E+01 0.00000E+00 0.00000E+00 -.26595E+00      5078562  16/0.12900E-03
 0.85000E+01 0.13900E-03 0.60426E+00 0.12565E+01 0.72985E-01 0.76827E-01 0.12692E+01 0.12576E+01 0.00000E+00 0.00000E+00 -.14889E-01      5078562  16/0.13900E-03
 0.85000E+01 0.20000E-03 0.41996E+00 0.11948E+01 0.19180E-01 0.22217E-01 0.12145E+01 0.11919E+01 0.00000E+00 0.00000E+00 0.14921E+00      5078562  16/0.20000E-03
 0.85000E+01 0.32000E-03 0.26248E+00 0.11070E+01 0.11587E-01 0.15480E-01 0.11183E+01 0.11080E+01 0.00000E+00 0.00000E+00 -.88768E-01      5078562  16/0.32000E-03
 0.85000E+01 0.50000E-03 0.16798E+00 0.10137E+01 0.12601E-01 0.15571E-01 0.10233E+01 0.10171E+01 0.00000E+00 0.00000E+00 -.27033E+00      5078562  16/0.50000E-03
 0.85000E+01 0.80000E-03 0.10499E+00 0.93089E+00 0.11025E-01 0.13862E-01 0.92810E+00 0.92649E+00 0.00000E+00 0.00000E+00 0.39904E+00      5078562  16/0.80000E-03
 0.85000E+01 0.13000E-02 0.64609E-01 0.83932E+00 0.10327E-01 0.13010E-01 0.83771E+00 0.83729E+00 0.00000E+00 0.00000E+00 0.19631E+00      5078562  16/0.13000E-02
 0.85000E+01 0.20000E-02 0.41996E-01 0.76863E+00 0.12585E-01 0.14594E-01 0.76493E+00 0.76624E+00 0.00000E+00 0.00000E+00 0.19021E+00      5078562  16/0.20000E-02
 0.85000E+01 0.32000E-02 0.26248E-01 0.66098E+00 0.11543E-01 0.13065E-01 0.69339E+00 0.69243E+00 0.00000E+00 0.00000E+00 -.27250E+01      5078562  16/0.32000E-02
 0.85000E+01 0.50000E-02 0.16798E-01 0.63241E+00 0.92961E-02 0.11693E-01 0.63299E+00 0.63256E+00 0.00000E+00 0.00000E+00 -.16052E-01      5078562  16/0.50000E-02
 0.85000E+01 0.20000E-01 0.41996E-02 0.45624E+00 0.98530E-02 0.13502E-01 0.48972E+00 0.47147E+00 0.00000E+00 0.00000E+00 -.15460E+01      5078562  16/0.20000E-01
 0.10000E+02 0.32000E-03 0.30879E+00 0.11381E+01 0.25961E-01 0.28421E-01 0.11862E+01 0.11629E+01 0.00000E+00 0.00000E+00 -.95599E+00      5078562  17/0.32000E-03
 0.10000E+02 0.50000E-03 0.19763E+00 0.10581E+01 0.23019E-01 0.24758E-01 0.10852E+01 0.10694E+01 0.00000E+00 0.00000E+00 -.49130E+00      5078562  17/0.50000E-03
 0.10000E+02 0.80000E-03 0.12352E+00 0.97675E+00 0.22126E-01 0.23789E-01 0.98210E+00 0.97028E+00 0.00000E+00 0.00000E+00 0.29232E+00      5078562  17/0.80000E-03
 0.10000E+02 0.13000E-02 0.76011E-01 0.88846E+00 0.21653E-01 0.23643E-01 0.88353E+00 0.86613E+00 0.00000E+00 0.00000E+00 0.10311E+01      5078562  17/0.13000E-02
 0.10000E+02 0.20000E-02 0.49407E-01 0.80175E+00 0.21701E-01 0.23352E-01 0.80399E+00 0.79441E+00 0.00000E+00 0.00000E+00 0.33823E+00      5078562  17/0.20000E-02
 0.10000E+02 0.50000E-02 0.19763E-01 0.62751E+00 0.88010E-02 0.11049E-01 0.65951E+00 0.65390E+00 0.00000E+00 0.00000E+00 -.29982E+01      5078562  17/0.50000E-02
 0.10000E+02 0.20000E-01 0.49407E-02 0.51306E+00 0.83246E-02 0.11652E-01 0.50212E+00 0.50030E+00 0.00000E+00 0.00000E+00 0.15328E+01      5078562  17/0.20000E-01
 0.12000E+02 0.13920E-03 0.85185E+00 0.12808E+01 0.45846E-01 0.46993E-01 0.13521E+01 0.13020E+01 0.00000E+00 0.00000E+00 -.46252E+00      5078562  18/0.13920E-03
 0.12000E+02 0.16100E-03 0.73650E+00 0.13400E+01 0.22822E-01 0.32495E-01 0.13608E+01 0.13230E+01 0.00000E+00 0.00000E+00 0.74643E+00      5078562  18/0.16100E-03
 0.12000E+02 0.18210E-03 0.65116E+00 0.12951E+01 0.28718E-01 0.35765E-01 0.13567E+01 0.13299E+01 0.00000E+00 0.00000E+00 -.12126E+01      5078562  18/0.18210E-03
 0.12000E+02 0.20000E-03 0.59289E+00 0.12935E+01 0.14408E-01 0.28281E-01 0.13479E+01 0.13033E+01 0.00000E+00 0.00000E+00 -.68252E+00      5078562  18/0.20000E-03
 0.12000E+02 0.32000E-03 0.37055E+00 0.12227E+01 0.11916E-01 0.17262E-01 0.12617E+01 0.12376E+01 0.00000E+00 0.00000E+00 -.12498E+01      5078562  18/0.32000E-03
 0.12000E+02 0.50000E-03 0.23715E+00 0.11453E+01 0.97091E-02 0.14219E-01 0.11557E+01 0.11371E+01 0.00000E+00 0.00000E+00 0.84631E+00      5078562  18/0.50000E-03
 0.12000E+02 0.80000E-03 0.14822E+00 0.10454E+01 0.90686E-02 0.13079E-01 0.10438E+01 0.10291E+01 0.00000E+00 0.00000E+00 0.17939E+01      5078562  18/0.80000E-03
 0.12000E+02 0.13000E-02 0.91213E-01 0.93471E+00 0.12353E-01 0.14886E-01 0.93590E+00 0.92837E+00 0.00000E+00 0.00000E+00 0.51317E+00      5078562  18/0.13000E-02
 0.12000E+02 0.20000E-02 0.59289E-01 0.85138E+00 0.11836E-01 0.13868E-01 0.84847E+00 0.84528E+00 0.00000E+00 0.00000E+00 0.51556E+00      5078562  18/0.20000E-02
 0.12000E+02 0.32000E-02 0.37055E-01 0.75383E+00 0.13412E-01 0.15220E-01 0.76233E+00 0.76122E+00 0.00000E+00 0.00000E+00 -.55112E+00      5078562  18/0.32000E-02
 0.12000E+02 0.50000E-02 0.23715E-01 0.67921E+00 0.10474E-01 0.12415E-01 0.68948E+00 0.68917E+00 0.00000E+00 0.00000E+00 -.95096E+00      5078562  18/0.50000E-02
 0.12000E+02 0.20000E-01 0.59289E-02 0.49046E+00 0.10543E-01 0.13759E-01 0.51592E+00 0.50129E+00 0.00000E+00 0.00000E+00 -.10275E+01      5078562  18/0.20000E-01
 0.15000E+02 0.17410E-03 0.85136E+00 0.13403E+01 0.55060E-01 0.56049E-01 0.13954E+01 0.13428E+01 0.00000E+00 0.00000E+00 -.45789E-01      5078562  19/0.17410E-03
 0.15000E+02 0.20000E-03 0.74111E+00 0.13862E+01 0.39310E-01 0.41927E-01 0.14050E+01 0.13588E+01 0.00000E+00 0.00000E+00 0.69711E+00      5078562  19/0.20000E-03
 0.15000E+02 0.22760E-03 0.65124E+00 0.13300E+01 0.40908E-01 0.42004E-01 0.14009E+01 0.13559E+01 0.00000E+00 0.00000E+00 -.63404E+00      5078562  19/0.22760E-03
 0.15000E+02 0.32000E-03 0.46319E+00 0.13127E+01 0.14714E-01 0.24341E-01 0.13493E+01 0.13112E+01 0.00000E+00 0.00000E+00 0.10521E+00      5078562  19/0.32000E-03
 0.15000E+02 0.50000E-03 0.29644E+00 0.12068E+01 0.98986E-02 0.14930E-01 0.12423E+01 0.12209E+01 0.00000E+00 0.00000E+00 -.14214E+01      5078562  19/0.50000E-03
 0.15000E+02 0.80000E-03 0.18528E+00 0.11049E+01 0.88116E-02 0.13169E-01 0.11209E+01 0.11030E+01 0.00000E+00 0.00000E+00 0.21755E+00      5078562  19/0.80000E-03
 0.15000E+02 0.13000E-02 0.11402E+00 0.97884E+00 0.82953E-02 0.12194E-01 0.10013E+01 0.98337E+00 0.00000E+00 0.00000E+00 -.54652E+00      5078562  19/0.13000E-02
 0.15000E+02 0.20000E-02 0.74111E-01 0.86832E+00 0.76213E-02 0.11523E-01 0.90387E+00 0.88591E+00 0.00000E+00 0.00000E+00 -.23078E+01      5078562  19/0.20000E-02
 0.15000E+02 0.32000E-02 0.46319E-01 0.78328E+00 0.76838E-02 0.10529E-01 0.80774E+00 0.79291E+00 0.00000E+00 0.00000E+00 -.12529E+01      5078562  19/0.32000E-02
 0.15000E+02 0.50000E-02 0.29644E-01 0.71299E+00 0.62035E-02 0.89716E-02 0.72643E+00 0.71478E+00 0.00000E+00 0.00000E+00 -.28874E+00      5078562  19/0.50000E-02
 0.15000E+02 0.80000E-02 0.18528E-01 0.63212E+00 0.57309E-02 0.79770E-02 0.65101E+00 0.64107E+00 0.00000E+00 0.00000E+00 -.15625E+01      5078562  19/0.80000E-02
 0.15000E+02 0.20000E-01 0.74111E-02 0.52935E+00 0.61586E-02 0.94764E-02 0.53265E+00 0.53135E+00 0.00000E+00 0.00000E+00 -.32525E+00      5078562  19/0.20000E-01
 0.18000E+02 0.20900E-03 0.85103E+00 0.13704E+01 0.57292E-01 0.57958E-01 0.14261E+01 0.13759E+01 0.00000E+00 0.00000E+00 -.96580E-01      5078562  20/0.20900E-03
 0.18000E+02 0.23700E-03 0.75049E+00 0.13788E+01 0.30740E-01 0.35736E-01 0.14359E+01 0.13912E+01 0.00000E+00 0.00000E+00 -.40283E+00      5078562  20/0.23700E-03
 0.18000E+02 0.26800E-03 0.66368E+00 0.13718E+01 0.19162E-01 0.27789E-01 0.14329E+01 0.14038E+01 0.00000E+00 0.00000E+00 -.16725E+01      5078562  20/0.26800E-03
 0.18000E+02 0.32800E-03 0.54227E+00 0.13825E+01 0.18053E-01 0.29130E-01 0.14077E+01 0.13906E+01 0.00000E+00 0.00000E+00 -.44808E+00      5078562  20/0.32800E-03
 0.18000E+02 0.50000E-03 0.35573E+00 0.12806E+01 0.11130E-01 0.18437E-01 0.13118E+01 0.12887E+01 0.00000E+00 0.00000E+00 -.72520E+00      5078562  20/0.50000E-03
 0.18000E+02 0.80000E-03 0.22233E+00 0.11553E+01 0.86357E-02 0.13572E-01 0.11843E+01 0.11639E+01 0.00000E+00 0.00000E+00 -.10012E+01      5078562  20/0.80000E-03
 0.18000E+02 0.13000E-02 0.13682E+00 0.10378E+01 0.80209E-02 0.12327E-01 0.10555E+01 0.10377E+01 0.00000E+00 0.00000E+00 0.14784E-01      5078562  20/0.13000E-02
 0.18000E+02 0.20000E-02 0.88933E-01 0.93994E+00 0.75943E-02 0.11449E-01 0.94974E+00 0.93412E+00 0.00000E+00 0.00000E+00 0.76687E+00      5078562  20/0.20000E-02
 0.18000E+02 0.32000E-02 0.55583E-01 0.82948E+00 0.70394E-02 0.10324E-01 0.84525E+00 0.83039E+00 0.00000E+00 0.00000E+00 -.12988E+00      5078562  20/0.32000E-02
 0.18000E+02 0.50000E-02 0.35573E-01 0.74380E+00 0.61668E-02 0.89575E-02 0.75683E+00 0.74461E+00 0.00000E+00 0.00000E+00 -.13059E+00      5078562  20/0.50000E-02
 0.18000E+02 0.80000E-02 0.22233E-01 0.66400E+00 0.54070E-02 0.84352E-02 0.67483E+00 0.66313E+00 0.00000E+00 0.00000E+00 0.16091E+00      5078562  20/0.80000E-02
 0.18000E+02 0.20000E-01 0.88933E-02 0.53574E+00 0.10055E-01 0.13519E-01 0.54616E+00 0.54151E+00 0.00000E+00 0.00000E+00 -.57401E+00      5078562  20/0.20000E-01
 0.22000E+02 0.29000E-03 0.74963E+00 0.14338E+01 0.38329E-01 0.44225E-01 0.14607E+01 0.14257E+01 0.00000E+00 0.00000E+00 0.21031E+00      5078562  21/0.29000E-03
 0.22000E+02 0.32000E-03 0.67935E+00 0.14306E+01 0.44796E-01 0.48074E-01 0.14589E+01 0.14277E+01 0.00000E+00 0.00000E+00 0.64500E-01      5078562  21/0.32000E-03
 0.22000E+02 0.34500E-03 0.63012E+00 0.14102E+01 0.26811E-01 0.32039E-01 0.14528E+01 0.14295E+01 0.00000E+00 0.00000E+00 -.71842E+00      5078562  21/0.34500E-03
 0.22000E+02 0.38800E-03 0.56029E+00 0.13925E+01 0.19317E-01 0.27496E-01 0.14365E+01 0.14196E+01 0.00000E+00 0.00000E+00 -.14025E+01      5078562  21/0.38800E-03
 0.22000E+02 0.50000E-03 0.43478E+00 0.13823E+01 0.17670E-01 0.26795E-01 0.13821E+01 0.13627E+01 0.00000E+00 0.00000E+00 0.11073E+01      5078562  21/0.50000E-03
 0.22000E+02 0.59200E-03 0.36721E+00 0.13265E+01 0.15980E-01 0.25419E-01 0.13379E+01 0.13200E+01 0.00000E+00 0.00000E+00 0.40488E+00      5078562  21/0.59200E-03
 0.22000E+02 0.80000E-03 0.27174E+00 0.12290E+01 0.12461E-01 0.20136E-01 0.12527E+01 0.12332E+01 0.00000E+00 0.00000E+00 -.33665E+00      5078562  21/0.80000E-03
